"conference_id","conference_name","conference_abbreviation","cy_id","cy_name","cy_abbreviation","cy_year","cy_location","cy_from","cy_to","cy_web","cy_state"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5005","IEEE New Circuits and Systems Conference","NEWCAS","2015","Grenoble, France","2015-06-07 00:00:00","2015-06-10 00:00:00","http://newcas2015.org/","alive"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5006","NEWCAS","NEWCAS","2008","Montreal, Canada","2008-06-22 00:00:00","2008-06-25 00:00:00","http://www.newcas.org/","archived"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5007","IEEE International NEWCAS Conference","NEWCAS","2013","Paris, France","2013-06-16 00:00:00","2013-06-19 00:00:00","http://newcas2013.org/","archived"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5008","IEEE International NEWCAS Conference","NEWCAS","2011","Bordeaux, France","2011-06-26 00:00:00","2011-06-29 00:00:00","http://www.newcas2011.org/","archived"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5009","IEEE NEWCAS-TAISA","NEWCAS","2009","Toulouse, FR","2009-06-28 00:00:00","2009-07-01 00:00:00","http://newcas.grm.polymtl.ca/","archived"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5010","IEEE International NEWCAS Conference","NEWCAS","2012","Montreal, Canada","2012-06-17 00:00:00","2012-06-20 00:00:00","http://www.newcas2012.org/","archived"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5011","IEEE International NEWCAS Conference","NEWCAS","2014","Trois-Rivières, Canada","2014-06-22 00:00:00","2014-06-25 00:00:00","http://newcas2014.org/","archived"
"1105","IEEE New Circuits and Systems Conference","NEWCAS","5012","IEEE International NEWCAS Conference","NEWCAS","2010","Montréal, Canada","2010-06-20 00:00:00","2010-06-23 00:00:00","http://newcas.grm.polymtl.ca/","archived"
"1106","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","5013","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","2013","Tempe, Arizona, USA","2013-04-21 00:00:00","2013-04-24 00:00:00","http://www2.imm.dtu.dk/projects/nocs_2012/nocs/Home.html","archived"
"1106","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","5014","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","2012","Lyngby, Denmark","2012-05-09 00:00:00","2012-05-11 00:00:00","http://www2.imm.dtu.dk/projects/nocs_2012/nocs/Home.html","archived"
"1106","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","5015","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","2009","San Diego, USA","2009-05-10 00:00:00","2009-05-13 00:00:00","http://circuit.ucsd.edu/~nocs2009/","archived"
"1106","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","5016","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","2014","Ferrara, Italia","2014-09-17 00:00:00","2014-09-19 00:00:00","http://mpsoc.unife.it/~nocsymposium/index.html","archived"
"1106","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","5017","ACM/IEEE International Symposium on Networks-on-Chip","NOCS","2010","Grenoble, France","2010-05-03 00:00:00","2010-05-06 00:00:00","http://circuit.ucsd.edu/~nocs2009/","archived"
"1107","Nordic Test Forum","NTF","5020","Nordic Test Forum","NTF","2013","Tallinn, Estonia","2013-11-26 00:00:00","2013-11-27 00:00:00","http://www.nordictestforum.org/node/90","archived"
"1108","Počítačové architektury & diagnostika","PAD","5021","Počítačové architektury & diagnostika","PAD","2010","Blansko, ČR","2010-09-13 00:00:00","2010-09-15 00:00:00","http://www.fit.vutbr.cz/events/pad2010/","archived"
"1108","Počítačové architektury & diagnostika","PAD","5022","Počítačové architektury & diagnostika","PAD","2015","Zlín, ČR","2015-09-04 00:00:00","2015-09-06 00:00:00","http://pad2015.fai.utb.cz/","alive"
"1108","Počítačové architektury & diagnostika","PAD","5023","Počítačové architektury & diagnostika","PAD","2008","Hejnice, ČR","2008-09-15 00:00:00","2008-09-17 00:00:00","http://pad2008.fm.tul.cz/","archived"
"1108","Počítačové architektury & diagnostika","PAD","5024","Počítačové architektury & diagnostika","PAD","2012","Milovy, ČR","2011-09-10 00:00:00","2011-09-12 00:00:00","http://pad12.fit.cvut.cz/","archived"
"1108","Počítačové architektury & diagnostika","PAD","5025","Počítačové architektury & diagnostika","PAD","2013","Teplá, ČR","2013-09-09 00:00:00","2013-09-11 00:00:00","http://www.kiv.zcu.cz/pad2013/ ","archived"
"1108","Počítačové architektury & diagnostika","PAD","5026","Počítačové architektury & diagnostika","PAD","2014","Malá Skála, ČR","2014-09-04 00:00:00","2014-09-06 00:00:00","http://pad2014.fm.tul.cz/","archived"
"1108","Počítačové architektury & diagnostika","PAD","5027","Počítačové architektury & diagnostika","PAD","2009","Soláň, ČR","2009-09-09 00:00:00","2009-09-11 00:00:00","http://pad09.utb.cz/","archived"
"1108","Počítačové architektury & diagnostika","PAD","5028","Počítačové architektury & diagnostika","PAD","2012","Milovy, ČR","2012-09-10 00:00:00","2012-09-12 00:00:00","http://pad12.fit.cvut.cz/","archived"
"1109","Designing with Uncertainty - Opportunities & Challenges","PAnDA","5029","Designing with Uncertainty - Opportunities & Challenges","PAnDA","2014","York, UK","2014-03-17 00:00:00","2014-03-19 00:00:00","http://www.panda.ac.uk/workshop/index.html","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5030","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","2014","Palma, Mallorca","2014-09-29 00:00:00","2014-10-01 00:00:00","http://www.uibcongres.org/patmos-vari2014/","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5031","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","2012","Newcastle, UK","2012-09-04 00:00:00","2012-09-06 00:00:00","http://conferences.ncl.ac.uk/patmos2012/","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5032","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","2010","Grenoble, France","2010-09-08 00:00:00","2010-09-10 00:00:00","http://patmos2010.imag.fr/","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5033","PATMOS","PATMOS","2008","Lisbon, Portugal","2008-09-10 00:00:00","2008-09-12 00:00:00","http://algos.inesc-id.pt/patmos/home.shtml?cfp","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5034","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","2013","Karlsruhe, Germany","2013-09-09 00:00:00","2013-09-11 00:00:00","http://www.itiv.kit.edu/patmos-vari2013/ ","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5035","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","2011","Madrid, Spain","2011-09-26 00:00:00","2011-09-29 00:00:00","http://www.patmos-conf.org","archived"
"1110","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","5036","International Workshop on Power and Timing Modeling, Optimization and Simulation","PATMOS","2009","Delft, NL","2009-09-09 00:00:00","2009-09-11 00:00:00","http://kobalt.et.tudelft.nl/patmos09/home.general.html","archived"
"1111","Programmable Devices and Embedded Systems","PDeS","5037","Programmable Devices and Embedded Systems","PDeS","2010","Pszczyna, PL","2010-10-06 00:00:00","2010-10-08 00:00:00","http://pdes.polsl.pl/","archived"
"1111","Programmable Devices and Embedded Systems","PDeS","5038","IFAC/IEEE International Conference on Programmable Devices and Embedded Systems","PDeS","2015","Cracow, Poland","2015-05-13 00:00:00","2015-05-15 00:00:00","http://pdes.polsl.pl","alive"
"1111","Programmable Devices and Embedded Systems","PDeS","5039","IFAC/IEEE International Conference on Programmable Devices and Embedded Systems","PDeS","2013","Velke Karlovice, ČR","2013-09-25 00:00:00","2013-09-27 00:00:00","http://pdes-conference.eu/","archived"
"1111","Programmable Devices and Embedded Systems","PDeS","5040","PROGRAMMABLE DEVICES and EMBEDDED SYSTEMS","PDeS","2009","Ostrava, ČR","2009-02-10 00:00:00","2009-02-12 00:00:00","http://kat455.vsb.cz/konference/pdes2009/","archived"
"1111","Programmable Devices and Embedded Systems","PDeS","5041","IFAC/IEEE International Conference on Programmable Devices and Embedded Systems","PDeS","2012","Brno, ČR","2012-05-23 00:00:00","2012-05-25 00:00:00","http://www.pdes2012.feec.vutbr.cz/","archived"
"1112","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","5042","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","2015","Turku, Finland","2015-03-04 00:00:00","2015-03-06 00:00:00","http://www.pdp2015.org/","archived"
"1112","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","5043","Euromicro International Conference on Parallel, Distributed and Network-base","PDP","2013","Belfast, Ireland","2013-02-27 00:00:00","2013-03-01 00:00:00","http://www.pdp2013.org/","archived"
"1112","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","5044","Euromicro International Conference on Parallel, Distributed and Network-base","PDP","2011","Cyprus, Greece","2011-02-09 00:00:00","2011-02-11 00:00:00","http://www.pdp2011.org/","archived"
"1112","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","5045","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","2014","Turin, Italy","2014-02-12 00:00:00","2014-02-14 00:00:00"," http://www.pdp2014.org ","archived"
"1112","Euromicro International Conference on Parallel, Distributed and network-based Processing","PDP","5046","Euromicro International Conference on Parallel, Distributed and Network-base","PDP","2012","Garching, Germany","2012-02-15 00:00:00","2012-02-17 00:00:00","http://www.pdp2012.org/","archived"
"1113","Prague Embedded Systems Workshop","PESW","5047","Prague Embedded Systems Workshop","PESW","2014","Roztoky u Prahy, Czech Republic","2014-06-12 00:00:00","2014-06-14 00:00:00","http://pesw2014.fit.cvut.cz/","archived"
"1113","Prague Embedded Systems Workshop","PESW","5048","Prague Embedded Systems Workshop","PESW","2015","Roztoky u Prahy, Czech Republic","2015-07-02 00:00:00","2015-07-04 00:00:00","http://pesw2015.fit.cvut.cz/","alive"
"1114","International Conference on Application and Theory of Petri Nets and Concurrency","PETRI NETS","5049","International Conference on Application and Theory of Petri Nets and Concurrency","PETRI NETS","2013","Milano, Italy","2013-06-24 00:00:00","2013-06-28 00:00:00","http://www.mc3.disco.unimib.it/petrinets2013/","archived"
"1115","Petri Nets","Petri Nets","5050","Petri Nets","Petri Nets","2011","Kanazawa, Japan","2011-06-20 00:00:00","2011-06-24 00:00:00","http://www.informatik.uni-hamburg.de/TGI/PetriNets/meetings/pn2011/","archived"
"1114","International Conference on Application and Theory of Petri Nets and Concurrency","PETRI NETS","5051","International Conference on Application and Theory of Petri Nets and Concurrency","PETRI NETS","2012","Hamburg, Germany","2012-06-25 00:00:00","2012-06-29 00:00:00","http://www.informatik.uni-hamburg.de/TGI/events/pn2012/ ","archived"
"1114","International Conference on Application and Theory of Petri Nets and Concurrency","PETRI NETS","5052","International Conference on Application and Theory of Petri Nets and Concurrency","PETRI NETS","2014","Tunis, Tunisia","2014-06-23 00:00:00","2014-06-27 00:00:00","http://petrinets2014.cnam.fr/petrinets.php","archived"
"1115","Petri Nets","Petri Nets","5053","Petri Nets","Petri Nets","2010","Braga, Portugal","2010-06-23 00:00:00","2010-06-25 00:00:00","http://acsd-petrinets2010.di.uminho.pt/","archived"
"1116","Petri Nets","PN","5054","Petri Nets","PN","2009","Paris, France","2009-06-22 00:00:00","2009-06-26 00:00:00","http://petrinets2009.lip6.fr/","archived"
"1117","POSTER","POSTER","5055","POSTER","POSTER","2010","Praha, ČR","2010-05-06 00:00:00","2010-05-06 00:00:00","http://radio.feld.cvut.cz/conf/poster2010/","archived"
"1117","POSTER","POSTER","5056","POSTER","POSTER","2015","Praha, ČR","2015-05-14 00:00:00","2015-05-14 00:00:00","http://radio.feld.cvut.cz/conf/poster2015/","alive"
"1117","POSTER","POSTER","5057","POSTER","POSTER","2013","Praha, ČR","2013-05-16 00:00:00","2013-05-16 00:00:00","http://radio.feld.cvut.cz/conf/poster2013/","archived"
"1117","POSTER","POSTER","5058","POSTER","POSTER","2011","Praha, ČR","2011-05-12 00:00:00","2011-05-12 00:00:00","http://radio.feld.cvut.cz/conf/poster2011/","archived"
"1117","POSTER","POSTER","5059","POSTER","POSTER","2014","Praha, ČR","2014-05-15 00:00:00","2014-05-15 00:00:00","http://radio.feld.cvut.cz/conf/poster2014/","archived"
"1117","POSTER","POSTER","5060","POSTER","POSTER","2009","Praha, ČR","2009-05-21 00:00:00","2009-05-21 00:00:00","http://radio.feld.cvut.cz/conf/poster2009/","archived"
"1117","POSTER","POSTER","5061","POSTER","POSTER","2012","Praha, ČR","2012-05-17 00:00:00","2012-05-17 00:00:00","http://radio.feld.cvut.cz/conf/poster2012/","archived"
"1118","International Conference on Parallel Processing and Applied Mathematics","PPAM","5062","International Conference on Parallel Processing and Applied Mathematics","PPAM","2011","Torun, Poland","2011-09-11 00:00:00","2011-09-14 00:00:00","http://www.ppam.pl/","archived"
"1118","International Conference on Parallel Processing and Applied Mathematics","PPAM","5063","International Conference on Parallel Processing and Applied Mathematics","PPAM","2013","Warsaw, Poland","2013-09-08 00:00:00","2013-09-11 00:00:00","http://www.ppam.pl/","archived"
"1118","International Conference on Parallel Processing and Applied Mathematics","PPAM","5064","International Conference on Parallel Processing and Applied Mathematics","PPAM","2009","Wroclaw, Poland","2009-09-13 00:00:00","2009-09-16 00:00:00","http://www.ppam.pl/","archived"
"1119","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","5065","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","2014","Singapore, Singapore","2014-11-18 00:00:00","2014-11-21 00:00:00","http://prdc.dependability.org/PRDC2014/cfp.html","archived"
"1119","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","5066","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","2012","Niigata, Japan","2012-12-18 00:00:00","2012-12-19 00:00:00","http://prdc.dependability.org/2012/","archived"
"1119","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","5067","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","2013","Vancouver, Canada","2013-12-02 00:00:00","2013-12-04 00:00:00","http://prdc.dependability.org/2013/","archived"
"1119","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","5068","IEEE Pacific Rim International Symposium on Dependable Computing","PRDC","2011","Pasadena, CA, USA","2011-12-12 00:00:00","2011-12-14 00:00:00","http://prdc.dependability.org/2011/","archived"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5069","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2010","Berlin, Germany","2010-07-18 00:00:00","2010-07-21 00:00:00","http://www.prime2010.org/","archived"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5070","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2012","Aachen, Germany","2012-06-12 00:00:00","2012-06-15 00:00:00","http://www.prime2012.org/aw/cms/PRIME/Startseite/~rzv/home/?lang=de","archived"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5071","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2013","Villach, Austria","2013-06-24 00:00:00","2013-06-27 00:00:00","http://www.microelectronicsevents.com/prime/prime2013 ","archived"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5072","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2015","Glasgow, UK","2015-06-29 00:00:00","2015-07-02 00:00:00","http://web.eng.gla.ac.uk/prime2015/index.php","alive"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5073","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2011","Trento, Italy","2011-07-04 00:00:00","2011-07-08 00:00:00","http://prime2011.fbk.eu/","archived"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5074","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2009","Cork, Ireland","2009-07-12 00:00:00","2009-07-17 00:00:00","http://www.prime2009.org/","archived"
"1120","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","5075","IEEE Conference on Ph.D. Reseach in Microelectronics & Electronics","PRIME","2014","Grenoble, France","2014-06-30 00:00:00","2014-07-03 00:00:00","http://www.microelectronicsevents.com/PRIME/","archived"
"1121","IEEE International Workshop on Reliability Aware System Design and Test","RASDAT","5076","IEEE International Workshop on Reliability Aware System Design and Test","RASDAT","2012","Hyderabad, India","2012-01-07 00:00:00","2012-01-08 00:00:00","http://www.serc.iisc.ernet.in/~viren/RASDAT12/","archived"
"1121","IEEE International Workshop on Reliability Aware System Design and Test","RASDAT","5077","IEEE International Workshop on Reliability Aware System Design and Test","RASDAT","2014","Mumbai, India","2014-01-09 00:00:00","2014-01-10 00:00:00","http://www.ee.iitb.ac.in/~rasdat/rasdat14/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5078","Reconfigurable Architectures Workshop","RAW","2010","Atlanta, USA","2010-04-19 00:00:00","2010-04-20 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5079","Reconfigurable Architectures Workshop","RAW","2009","Rome, Italy","2009-05-25 00:00:00","2009-05-26 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5080","Reconfigurable Architectures Workshop","RAW","2008","Miami, Florida, USA","2008-04-14 00:00:00","2008-04-15 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5081","Reconfigurable Architectures Workshop","RAW","2011","Anchorage, Alaska, USA","2011-05-16 00:00:00","2011-05-17 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5082","Reconfigurable Architectures Workshop","RAW","2013","Boston, USA","2013-05-20 00:00:00","2013-05-21 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5083","Reconfigurable Architectures Workshop","RAW","2012","Shanghai, China","2012-05-21 00:00:00","2012-05-22 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1122","Reconfigurable Architectures Workshop","RAW","5084","Reconfigurable Architectures Workshop","RAW","2014","Phoenix, USA","2014-05-18 00:00:00","2014-05-19 00:00:00","http://www.ece.lsu.edu/vaidy/raw/","archived"
"1123","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","5085","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","2012","Cancun, Mexico","2012-12-05 00:00:00","2012-12-07 00:00:00","www.reconfig.org","archived"
"1123","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","5086","International Conference on ReConFigurable Computing and FPGAs ","ReConFig","2014","Cancun, Mexico","2014-12-08 00:00:00","2014-12-10 00:00:00","http://www.reconfig.org","archived"
"1123","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","5087","International Conference on ReConFigurable Computing and FPGAs","ReConFig","2010","Cancun, Mexico","2010-12-06 00:00:00","2010-12-08 00:00:00","http://www.reconfig.org/","archived"
"1123","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","5088","International Conference on ReConFigurable Computing and FPGAs ","ReConFig","2013","Cancun, Mexico","2013-12-09 00:00:00","2013-12-11 00:00:00","http://www.reconfig.org","archived"
"1123","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","5089","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","2011","Cancun, Mexico","2011-11-30 00:00:00","2011-12-02 00:00:00","www.reconfig.org","archived"
"1123","International Conference on ReConFigurable Computing and FPGA\'s ","ReConFig","5090","International Conference on ReConFigurable Computing and FPGAs","ReConFig","2009","Cancun, Mexico","2009-12-09 00:00:00","2009-12-11 00:00:00","http://www.reconfig.org/","archived"
"1124","International Workshop on Reconfigurable and Communication-centric Systems-on-Chip ","ReCoSoC","5091","International Workshop on Reconfigurable and Communication-centric Systems-on-Chip ","ReCoSoC","2013","Darmstadt, Germany","2013-07-10 00:00:00","2013-07-12 00:00:00","http://www.recosoc.org/","archived"
"1124","International Workshop on Reconfigurable and Communication-centric Systems-on-Chip ","ReCoSoC","5092","International Workshop on Reconfigurable and Communication-centric Systems-on-Chip ","ReCoSoC","2011","Montpellier, France","2011-06-20 00:00:00","2011-06-22 00:00:00","http://www.recosoc.org/","archived"
"1125","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","5097","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","2010","Fairfax, Virginia, USA","2010-06-08 00:00:00","2010-06-11 00:00:00","http://www.rsp-symposium.org/","archived"
"1125","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","5098","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","2014","New Delhi, India","2014-10-16 00:00:00","2014-10-17 00:00:00","http://www.rsp-symposium.org/doku.php","archived"
"1125","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","5099","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","2012","Tampere, Finland","2012-10-11 00:00:00","2012-10-12 00:00:00","http://www.rsp-symposium.org/","archived"
"1125","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","5100","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","2011","Karlsruhe, Germany","2011-05-24 00:00:00","2011-05-27 00:00:00","http://www.rsp-symposium.org/","archived"
"1125","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","5101","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","2013","Montreal, Canada","2013-10-03 00:00:00","2013-10-04 00:00:00","http://www.rsp-symposium.org/","archived"
"1125","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","5102","IEEE/IFIP International Symposium on Rapid System Prototyping","RSP","2009","Paris, France","2009-06-23 00:00:00","2009-06-26 00:00:00","http://www.rsp-symposium.org/","archived"
"1126","International workshop on Security and Dependability for      Resource Constrained Embedded Systems","S&D4RCES","5103","International workshop on Security and Dependability for      Resource Constrained Embedded Systems","S&D4RCES","2013","Pisa, Italy","2013-06-18 00:00:00","2013-06-18 00:00:00","http://www.irit.fr/SD4RCES/SD4RCES13/","archived"
"1127","International Conference on Computer Safety, Reliability and Security","SAFECOMP","5104","International Conference on Computer Safety, Reliability and Security","SAFECOMP","2012","Magdeburg, Germany","2012-09-25 00:00:00","2012-09-28 00:00:00","http://www-e.uni-magdeburg.de/safecomp/","archived"
"1127","International Conference on Computer Safety, Reliability and Security","SAFECOMP","5105","International Conference on Computer Safety, Reliability and Security","SAFECOMP","2013","Toulouse, France","2013-09-24 00:00:00","2013-09-27 00:00:00","http://www.laas.fr/SAFECOMP2013/","archived"
"1127","International Conference on Computer Safety, Reliability and Security","SAFECOMP","5106","International Conference on Computer Safety, Reliability and Security","SAFECOMP","2011","Naples, Italy","2011-09-19 00:00:00","2011-09-21 00:00:00","http://www.safecomp2011.unina.it/","archived"
"1127","International Conference on Computer Safety, Reliability and Security","SAFECOMP","5107","International Conference on Computer Safety, Reliability and Security","SAFECOMP","2014","Firenze, Italy","2014-09-10 00:00:00","2014-09-12 00:00:00","http://www.safecomp2014.unifi.it/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5108","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2010","Samos, GR","2010-07-19 00:00:00","2010-07-22 00:00:00","http://samos.et.tudelft.nl/samos_x/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5109","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2008","Samos, GR","2008-07-21 00:00:00","2008-07-24 00:00:00","http://samos.et.tudelft.nl/samos_viii/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5110","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2011","Samos, GR","2011-07-18 00:00:00","2011-07-21 00:00:00","http://samos.et.tudelft.nl/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5111","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2013","Samos, GR","2013-07-15 00:00:00","2013-07-18 00:00:00","http://www.samos-conference.com/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5112","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2009","Samos, GR","2009-07-20 00:00:00","2009-07-23 00:00:00","http://samos.et.tudelft.nl/samos_ix/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5113","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2012","Samos, GR","2012-07-16 00:00:00","2012-07-19 00:00:00","http://samos.et.tudelft.nl/samos_xii/html/","archived"
"1128","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","5114","International Symposium on  Systems, Architectures,  MOdeling and  Simulation","SAMOS","2014","Samos, GR","2014-07-14 00:00:00","2014-07-17 00:00:00","http://www.samos-conference.com/","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5117","Symposium on Integrated Circuits and Systems Design","SBCCI","2014","Aracaju, Brazil","2014-09-01 00:00:00","2014-09-05 00:00:00","http://www.chip-in-aracaju.ufs.br/sbcci.php","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5118","Symposium on Integrated Circuits and Systems Design","SBCCI","2010","Sao Paulo, Brazil","2010-09-06 00:00:00","2010-09-09 00:00:00","http://www.lsi.usp.br/chipinsampa/sbcci.htm","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5119","Symposium on Integrated Circuits and Systems Design","SBCCI","2012","Brasília, Brazil","2012-08-30 00:00:00","2012-09-02 00:00:00","http://chipinbsb.cic.unb.br/sbcci.html","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5120","Symposium on Integrated Circuits and Systems Design","SBCCI","2008","Gramado, Brazil","2008-09-01 00:00:00","2008-09-04 00:00:00","http://www.inf.ufrgs.br/chipinthepampa2008/sbcci.php","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5121","Symposium on Integrated Circuits and Systems Design","SBCCI","2013","Curitiba, Brazil","2013-09-02 00:00:00","2013-09-06 00:00:00","www.sbcci.org.br","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5122","Symposium on Integrated Circuits and Systems Design","SBCCI","2011","Jo&#227;o Pessoa, Brazil","2011-08-30 00:00:00","2011-09-02 00:00:00","http://www.lasic.ufpb.br/chip_on_the_cliffs_2011/sbcci.html","archived"
"1129","Symposium on Integrated Circuits and Systems Design","SBCCI","5123","Symposium on Integrated Circuits and Systems Design","SBCCI","2009","Natal, Brazil","2009-08-31 00:00:00","2009-09-03 00:00:00","http://www.lasic.ufrn.br/sbcci2009/sbcci/","archived"
"1130","Silicon Errors in Logic - System Effects","SELSE","5124","Silicon Errors in Logic - System Effects","SELSE","2010","Stanford, USA, CA","2010-03-23 00:00:00","2010-03-24 00:00:00","http://www.selse.org","archived"
"1130","Silicon Errors in Logic - System Effects","SELSE","5125","Silicon Errors in Logic - System Effects","SELSE","2013","Stanford, CA, USA","2013-03-26 00:00:00","2013-03-27 00:00:00","http://softerrors.info/selse/","archived"
"1130","Silicon Errors in Logic - System Effects","SELSE","5126","Silicon Errors in Logic - System Effects","SELSE","2014","Stanford, CA, USA","2014-04-01 00:00:00","2014-04-02 00:00:00","http://www.selse.org","archived"
